episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2001, -485.1540582180023, 2, 3.092478241000208, 144, 293877,                                             25600, 326.95550537109375, 151.17129516601562
2002, -332.0004804134369, 2, 0.8329634850088041, 43, 293920,                                             25600, 343.87603759765625, 148.73902893066406
2003, -336.3341772556305, 2, 0.8972047209972516, 45, 293965,                                             25600, 325.3271789550781, 150.89151000976562
2004, -4.3578784465789795, 1, 2.9055355659947963, 152, 294117,                                             25600, 316.333740234375, 148.1571044921875
2005, -329.26952934265137, 2, 0.8371449330006726, 42, 294159,                                             25600, 297.42730712890625, 150.41354370117188
2006, -394.9648494720459, 2, 1.7927532000030624, 93, 294252,                                             25600, 344.6690673828125, 149.01699829101562
2007, -432.75022315979004, 2, 2.143739174003713, 110, 294362,                                             25600, 296.97601318359375, 147.35946655273438
2008, -386.94292283058167, 2, 1.6949645369895734, 88, 294450,                                             25600, 338.37109375, 149.78712463378906
2009, -349.0716767311096, 2, 0.9615729369979817, 50, 294500,                                             25600, 342.926025390625, 149.8054962158203
2010, -388.89484691619873, 2, 1.738720117995399, 90, 294590,                                             25600, 302.260009765625, 151.30361938476562
2011, -416.60502552986145, 2, 2.1804703900124878, 113, 294703,                                             25600, 321.8526611328125, 149.70285034179688
2012, -382.75901889801025, 2, 1.6965535519993864, 87, 294790,                                             25600, 296.8794250488281, 145.9873046875
2013, 60.01665258407593, 1, 2.387130299001001, 123, 294913,                                             25600, 297.0547790527344, 149.96478271484375
2014, 72.76639175415039, 1, 2.274120383997797, 118, 295031,                                             25600, 343.04339599609375, 146.495361328125
2015, -393.1477007865906, 2, 1.7880337620008504, 92, 295123,                                             25600, 321.9349670410156, 151.0986785888672
2016, -388.87527656555176, 2, 1.7440485789993545, 90, 295213,                                             25600, 355.6269836425781, 145.85714721679688
2017, -97.25570392608643, 1, 3.678232666992699, 192, 295405,                                             25600, 328.8813781738281, 145.0167999267578
2018, 93.18689274787903, 1, 2.11730797898781, 110, 295515,                                             25600, 329.4996032714844, 145.2761688232422
2019, -114.33144974708557, 1, 3.801250478994916, 200, 295715,                                             25600, 332.84405517578125, 143.1918487548828
2020, 83.01620960235596, 1, 2.176490811005351, 114, 295829,                                             25600, 346.33642578125, 143.02102661132812
