episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
26001, -2594.734920024872, 3, 2.0188120169987087, 159, 2626960,                                             25600, 3371.052001953125, 1359.59326171875
26002, -3782.738181591034, 2, 0.8903660229989327, 90, 2627050,                                             25600, 2406.682373046875, 1358.0772705078125
26003, -4230.105934143066, 2, 1.0571584999997867, 105, 2627155,                                             25600, 2329.2880859375, 1347.40576171875
26004, -3731.6421308517456, 2, 0.8594078780006384, 88, 2627243,                                             25600, 2511.033935546875, 1348.6700439453125
26005, -3005.5724840164185, 2, 0.42119225799979176, 41, 2627284,                                             25600, 2365.0498046875, 1348.9034423828125
26006, -2890.760076522827, 3, 1.9755221849991358, 193, 2627477,                                             25600, 2514.79443359375, 1345.090576171875
26007, -3867.0481934547424, 2, 1.0772936869980185, 108, 2627585,                                             25600, 2419.789306640625, 1344.8123779296875
26008, -3469.0704622268677, 2, 0.5835128870021435, 61, 2627646,                                             25600, 2250.464111328125, 1346.7587890625
26009, -2871.589587688446, 3, 1.9411222179987817, 197, 2627843,                                             25600, 2672.17333984375, 1348.30615234375
26010, -2660.409385703504, 2, 0.9240602629943169, 94, 2627937,                                             25600, 2653.55126953125, 1356.934814453125
26011, -2737.1503802016377, 2, 0.9212846009977511, 91, 2628028,                                             25600, 2315.41748046875, 1363.4234619140625
26012, -3073.9809480905533, 2, 0.8766622350012767, 86, 2628114,                                             25600, 2206.85546875, 1369.8006591796875
26013, -2827.3200607299805, 3, 1.9753537290016538, 195, 2628309,                                             25600, 2548.434814453125, 1367.3956298828125
26014, -4019.5010600090027, 2, 0.8780468400000245, 87, 2628396,                                             25600, 2708.997314453125, 1364.9046630859375
26015, -2885.9786152541637, 2, 0.8768958090004162, 91, 2628487,                                             25600, 2576.1455078125, 1368.7984619140625
26016, -2980.853931427002, 2, 0.4026761119966977, 39, 2628526,                                             25600, 2646.977294921875, 1374.0589599609375
26017, -2763.5024037361145, 3, 1.9415116009986377, 193, 2628719,                                             25600, 2686.76806640625, 1366.045166015625
26018, -2726.2023734487593, 2, 0.8701143590005813, 90, 2628809,                                             25600, 2572.24658203125, 1356.1055908203125
26019, -3006.706802368164, 2, 0.435539696001797, 42, 2628851,                                             25600, 2397.85498046875, 1359.48876953125
26020, -3349.4464716911316, 2, 0.9297183689996018, 95, 2628946,                                             25600, 2545.43359375, 1358.5709228515625
26021, -3790.6977486610413, 2, 0.8778322900034254, 91, 2629037,                                             25600, 2417.4951171875, 1357.1561279296875
26022, -3799.8407015800476, 2, 0.9551188689947594, 96, 2629133,                                             25600, 2538.728271484375, 1355.0050048828125
26023, -3299.846242532134, 2, 0.9256101570063038, 98, 2629231,                                             25600, 2421.04931640625, 1355.720947265625
26024, -3156.304542005062, 2, 0.9056955229971209, 94, 2629325,                                             25600, 2716.831787109375, 1347.979248046875
26025, -3755.836890220642, 2, 0.8415239090027171, 85, 2629410,                                             25600, 2327.7763671875, 1345.0189208984375
26026, -2616.9131156764925, 2, 0.39372339800320333, 39, 2629449,                                             25600, 2466.722412109375, 1343.5518798828125
26027, -2885.437838077545, 3, 1.9600308040025993, 194, 2629643,                                             25600, 2199.57177734375, 1344.44091796875
26028, -3853.141508102417, 2, 0.8465172509968397, 87, 2629730,                                             25600, 2460.97119140625, 1341.4959716796875
26029, -2855.970027923584, 2, 0.46650725600193255, 47, 2629777,                                             25600, 2601.2509765625, 1338.525390625
26030, -2928.5115551948547, 3, 1.9911802890055696, 191, 2629968,                                             25600, 2292.175537109375, 1343.0997314453125
26031, -2907.7715668678284, 3, 2.001516475000244, 199, 2630167,                                             25600, 2204.33154296875, 1339.0474853515625
