episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2001, -165.84415888786316, 1, 4.063698241006932, 195, 193885,                                             12800, 624.4520263671875, 209.72024536132812
2002, -57.81473755836487, 1, 2.974556653003674, 150, 194035,                                             12800, 726.302001953125, 210.00967407226562
2003, -27.2197425365448, 1, 2.674220219007111, 136, 194171,                                             12800, 676.5807495117188, 209.57302856445312
2004, -227.4947292804718, 1, 4.504072769006598, 219, 194390,                                             12800, 824.7344970703125, 209.18838500976562
2005, 7.657101631164551, 1, 2.4249533169931965, 126, 194516,                                             12800, 815.8184814453125, 208.5196990966797
2006, -19.184699058532715, 1, 2.723002776998328, 141, 194657,                                             12800, 704.1279296875, 208.1168975830078
2007, 16.064892768859863, 1, 2.3450385769974673, 123, 194780,                                             12800, 772.0515747070312, 208.55935668945312
2008, -18.397653102874756, 1, 2.7042890890006674, 140, 194920,                                             12800, 801.5315551757812, 206.8349609375
2009, -10.626944303512573, 1, 2.4714785079995636, 128, 195048,                                             12800, 890.4752807617188, 206.9713134765625
2010, 8.86266303062439, 1, 2.45280198600085, 126, 195174,                                             12800, 887.26513671875, 206.01617431640625
2011, 70.01536726951599, 1, 1.9063410109956749, 100, 195274,                                             12800, 988.6221313476562, 205.16644287109375
2012, 17.046610593795776, 1, 2.2946440459927544, 122, 195396,                                             12800, 767.1770629882812, 204.68014526367188
2013, 56.28018617630005, 1, 1.9915793709951686, 106, 195502,                                             12800, 702.8475952148438, 205.14907836914062
2014, -48.228551626205444, 1, 2.797916340001393, 146, 195648,                                             12800, 846.8734130859375, 204.08404541015625
2015, -156.3250391483307, 1, 3.6609789340000134, 193, 195841,                                             12800, 1080.3798828125, 203.03070068359375
2016, -87.54737854003906, 1, 3.1816568479989655, 169, 196010,                                             12800, 907.8037109375, 201.24655151367188
