episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, 154.69802141189575, 1, 8.343281020999711, 188, 188,                                                 188, 60.2824592590332, 60.00815963745117
2, -324.58613324165344, 2, 4.566392310000083, 97, 285,                                                 285, 101.73104095458984, 147.6497039794922
3, -540.162097454071, 2, 8.301760433000709, 173, 458,                                                 458, 145.40626525878906, 177.26937866210938
4, 109.94330763816833, 1, 9.888489110000592, 205, 663,                                                 663, 159.29725646972656, 190.29307556152344
5, -429.0579912662506, 2, 6.541256858999986, 135, 798,                                                 798, 170.75604248046875, 169.43795776367188
6, -310.5030355453491, 2, 6.382442973000252, 132, 930,                                                 930, 199.89707946777344, 175.4502410888672
7, -577.3838160037994, 2, 7.0655717370000275, 148, 1078,                                                 1078, 231.97482299804688, 174.17613220214844
8, -32.06845188140869, 1, 12.391221378999944, 259, 1337,                                                 1337, 180.37844848632812, 179.5061492919922
9, -494.5128364562988, 2, 5.731619260000116, 119, 1456,                                                 1456, 179.74002075195312, 171.68055725097656
10, -1326.6137030124664, 3, 19.712837413999296, 413, 1869,                                                 1869, 138.5419921875, 180.87596130371094
11, -1336.856544971466, 3, 20.116784996000206, 415, 2284,                                                 2284, 112.74040985107422, 196.3878936767578
12, -1232.0678160190582, 3, 20.11277003000032, 418, 2702,                                                 2702, 112.68462371826172, 207.1653289794922
13, -1080.9836871623993, 3, 20.108170515999518, 416, 3118,                                                 3118, 217.5988006591797, 200.97142028808594
14, -1087.7726905345917, 3, 20.09187729200039, 419, 3537,                                                 3537, 230.27243041992188, 174.8302459716797
15, 14.913633346557617, 1, 11.805004068000017, 244, 3781,                                                 3781, 240.3729248046875, 162.87416076660156
16, -271.50970339775085, 2, 7.625200204999601, 159, 3940,                                                 3940, 285.6051025390625, 159.46949768066406
17, -1056.4138579368591, 2, 19.47868239300078, 405, 4345,                                                 4345, 309.29229736328125, 159.8166046142578
18, 68.9665174484253, 1, 10.79316220400051, 222, 4567,                                                 4567, 337.89068603515625, 172.64947509765625
19, -540.9400517940521, 2, 10.297943200999725, 214, 4781,                                                 4781, 317.4713134765625, 176.58966064453125
20, -956.0544505119324, 3, 19.466167110999777, 406, 5187,                                                 5187, 286.0500183105469, 182.81346130371094
21, -60.34680509567261, 1, 12.864204798000173, 266, 5453,                                                 5453, 341.0823669433594, 183.41339111328125
22, -308.61905002593994, 2, 6.346120666999923, 130, 5583,                                                 5583, 342.09033203125, 185.89329528808594
23, -1323.7073812484741, 3, 20.005958255000223, 414, 5997,                                                 5997, 324.0190734863281, 190.48411560058594
24, -332.87928533554077, 1, 18.513640668000335, 378, 6375,                                                 6375, 336.3678894042969, 200.96058654785156
25, -1272.410150051117, 3, 19.804886918999728, 398, 6773,                                                 6773, 288.14947509765625, 207.02757263183594
