episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, -3931.750283062458, 2, 0.9138419559999988, 47, 82302,                                             25600, 287946.78125, 795.1434326171875
302, -3556.437631934881, 2, 1.296927358000005, 123, 82425,                                             25600, 142109.203125, 959.2787475585938
303, -4345.338901036419, 2, 0.7454089029999977, 76, 82501,                                             25600, 101664.0, 1115.1259765625
304, -3519.57712829113, 2, 1.3688489360000062, 138, 82639,                                             25600, 105207.8046875, 1340.6497802734375
305, -10018.286269931123, 2, 0.9539039949999619, 95, 82734,                                             25600, 121740.875, 1673.549560546875
306, -39821.175721498206, 2, 1.541631188999986, 144, 82878,                                             25600, 125376.359375, 2063.040283203125
307, -60300.747446238995, 2, 2.0243837970000413, 193, 83071,                                             25600, 123046.8359375, 2737.643798828125
308, -40774.553169846535, 2, 1.6084728959999666, 157, 83228,                                             25600, 142068.421875, 3528.84716796875
309, -4821.195225596428, 2, 1.399761868999974, 143, 83371,                                             25600, 154254.484375, 4268.1220703125
310, -13889.383955061436, 2, 0.9859628739999948, 92, 83463,                                             25600, 174840.703125, 4785.29052734375
311, -3020.2676483914256, 2, 1.291539140999987, 131, 83594,                                             25600, 186030.890625, 5338.77880859375
312, -28840.01890013367, 2, 1.3654350120000345, 131, 83725,                                             25600, 209598.25, 5925.18505859375
313, -19495.45608280599, 2, 0.9175660180000023, 91, 83816,                                             25600, 205186.59375, 6271.62109375
314, -11846.339993476868, 3, 3.927280988000007, 373, 84189,                                             25600, 230195.15625, 6266.33056640625
315, -4440.290518045425, 3, 4.008509550999975, 371, 84560,                                             25600, 183356.859375, 6296.1181640625
316, -14801.203874349594, 3, 4.000168462000033, 380, 84940,                                             25600, 166469.796875, 6220.60595703125
317, -15612.023540019989, 3, 4.002109778000033, 380, 85320,                                             25600, 128588.234375, 6134.3955078125
318, -3344.1386069506407, 2, 1.488280957000029, 145, 85465,                                             25600, 139678.8125, 6078.26171875
319, -9132.554965510964, 2, 1.002474556999971, 99, 85564,                                             25600, 131017.3671875, 6033.44775390625
