episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2801, -1755.919548034668, 2, 0.7752524880015699, 34, 272272,                                             25600, 179079.015625, 762.4124755859375
2802, -2360.208420753479, 2, 0.8899884260026738, 79, 272351,                                             25600, 81788.5078125, 710.9450073242188
2803, -1948.816599354148, 2, 0.9174615880001511, 79, 272430,                                             25600, 86237.2421875, 717.9991455078125
2804, -2423.4910440295935, 2, 0.8173622050017002, 71, 272501,                                             25600, 79732.1953125, 732.8804931640625
2805, -2008.9379152059555, 2, 0.806416232000629, 71, 272572,                                             25600, 91290.875, 769.8214721679688
2806, -1153.9364517331123, 2, 0.8096635479996621, 67, 272639,                                             25600, 106158.9921875, 772.8998413085938
2807, -1532.684737443924, 2, 0.3723382699972717, 35, 272674,                                             25600, 77796.0234375, 739.9228515625
2808, -2006.8687120378017, 2, 0.5552781990008953, 44, 272718,                                             25600, 80722.71875, 783.2991943359375
2809, 1494.6950948238373, 1, 0.36612094800148043, 35, 272753,                                             25600, 98910.2421875, 770.8561401367188
2810, 1523.6841679811478, 1, 0.3617503770001349, 34, 272787,                                             25600, 81480.0078125, 803.390869140625
2811, -1281.5122358202934, 2, 0.46649406500000623, 42, 272829,                                             25600, 80928.8125, 785.4190673828125
2812, 1542.0133485794067, 1, 0.3456886050007597, 34, 272863,                                             25600, 105446.296875, 786.0897216796875
2813, 1766.962538741529, 1, 0.4890504890026932, 43, 272906,                                             25600, 92978.8984375, 768.8080444335938
2814, -2296.7628199234605, 2, 0.8918999589986925, 76, 272982,                                             25600, 99831.7578125, 756.2342529296875
2815, -967.0928002893925, 2, 0.8245168829998875, 66, 273048,                                             25600, 98190.9375, 738.233642578125
2816, 1679.564311593771, 1, 0.4964281030006532, 47, 273095,                                             25600, 82478.3671875, 764.3988647460938
2817, -2153.290386378765, 2, 0.8894412660010858, 76, 273171,                                             25600, 78311.4140625, 747.9171752929688
2818, -1708.5835518110543, 2, 0.931596881000587, 81, 273252,                                             25600, 91549.78125, 764.5089721679688
2819, 1484.9782441854477, 1, 0.38842871799715795, 36, 273288,                                             25600, 78988.8515625, 771.7662353515625
2820, 1642.8117287755013, 1, 0.33926139200048055, 28, 273316,                                             25600, 81155.4453125, 765.7113647460938
2821, -1830.191834449768, 2, 0.9249734080003691, 81, 273397,                                             25600, 86332.015625, 773.2664184570312
2822, 2115.7725645303726, 1, 0.7202517810001154, 64, 273461,                                             25600, 85209.34375, 777.1812744140625
2823, -1972.6971985399723, 2, 0.814117403999262, 73, 273534,                                             25600, 74494.25, 758.7762451171875
2824, -1268.3110427595675, 2, 0.81486048700026, 70, 273604,                                             25600, 92383.921875, 764.7945556640625
2825, -1952.2701886892319, 2, 0.5917393609997816, 48, 273652,                                             25600, 85430.4296875, 776.8123168945312
2826, -1280.014523372054, 2, 0.8094240360005642, 67, 273719,                                             25600, 79995.5078125, 773.8758544921875
2827, -2182.1782736182213, 2, 0.8360754540008202, 77, 273796,                                             25600, 85120.890625, 764.131591796875
2828, -1441.3604221343994, 2, 0.3657386829981988, 30, 273826,                                             25600, 85672.390625, 779.675537109375
2829, -1123.6697981357574, 2, 0.8114975429998594, 75, 273901,                                             25600, 88043.265625, 797.7119750976562
2830, -2271.562306702137, 2, 0.8358452060019772, 76, 273977,                                             25600, 91635.9140625, 781.3837890625
2831, -2205.8377286195755, 2, 0.8697097229996871, 75, 274052,                                             25600, 81739.5546875, 783.4522094726562
2832, 2086.932126402855, 1, 0.7233525599986024, 65, 274117,                                             25600, 80435.6875, 800.068115234375
2833, -1374.184037744999, 2, 0.8292020590015454, 72, 274189,                                             25600, 81305.78125, 774.9463500976562
2834, -2236.867279291153, 2, 0.8685671879975416, 76, 274265,                                             25600, 81168.7890625, 785.3211059570312
2835, -2042.749194741249, 2, 0.846901209999487, 74, 274339,                                             25600, 83755.1640625, 792.071533203125
2836, -1814.7057129144669, 2, 0.9321440630010329, 79, 274418,                                             25600, 82154.375, 801.3154907226562
2837, -1163.0845964550972, 2, 0.826920378000068, 71, 274489,                                             25600, 81163.890625, 807.804443359375
2838, 1512.8350766003132, 1, 0.3668246659981378, 35, 274524,                                             25600, 86536.5703125, 804.802734375
2839, -1150.2085423320532, 2, 0.8161170439998386, 70, 274594,                                             25600, 89345.953125, 829.4403076171875
2840, 1646.1655603647232, 1, 0.5089408960011497, 47, 274641,                                             25600, 84113.0078125, 823.9342651367188
2841, -1479.376583725214, 2, 0.8323181580017263, 76, 274717,                                             25600, 77320.3203125, 813.42041015625
2842, 1718.7934709787369, 1, 0.5083164510033384, 43, 274760,                                             25600, 98511.140625, 823.649169921875
2843, 2104.12155258283, 1, 0.7371383099998638, 63, 274823,                                             25600, 88235.015625, 831.3094482421875
2844, 1618.9225198030472, 1, 0.34421781100172666, 29, 274852,                                             25600, 95156.7265625, 813.92578125
2845, -1340.2286937832832, 2, 0.8428290039992135, 68, 274920,                                             25600, 103654.4375, 815.8402099609375
2846, 1738.478175073862, 1, 0.4656355139995867, 44, 274964,                                             25600, 83002.2421875, 809.990966796875
2847, -2532.347263813019, 2, 0.9089109970009304, 78, 275042,                                             25600, 90165.96875, 834.5899658203125
2848, -1255.8929221630096, 2, 0.7954186470014974, 72, 275114,                                             25600, 87049.03125, 837.613037109375
2849, 1542.4074008464813, 1, 0.36565437000172096, 33, 275147,                                             25600, 90047.359375, 823.4854736328125
2850, 2296.8185987472534, 1, 0.6760212709996267, 56, 275203,                                             25600, 102042.390625, 828.0882568359375
2851, -1310.7638573646545, 2, 0.8272679209985654, 70, 275273,                                             25600, 89737.0390625, 845.3001708984375
2852, -1478.1353562257718, 2, 0.8117953449982451, 70, 275343,                                             25600, 85233.953125, 851.1637573242188
2853, 1686.4615424871445, 1, 0.4986642549993121, 46, 275389,                                             25600, 72327.75, 830.36328125
2854, -2548.75086851418, 2, 0.8649870319968613, 76, 275465,                                             25600, 83211.4140625, 832.5121459960938
2855, -1393.3913727998734, 2, 0.8346932649983501, 69, 275534,                                             25600, 79091.046875, 820.1324462890625
2856, -1086.7948180735111, 2, 0.7698720369990042, 70, 275604,                                             25600, 82755.109375, 828.2377319335938
2857, -1244.2189903259277, 2, 0.8546976870020444, 74, 275678,                                             25600, 88335.234375, 829.1243896484375
2858, -1328.3113425597548, 2, 0.8109962039998209, 68, 275746,                                             25600, 84348.7421875, 828.8362426757812
2859, -2046.6080635115504, 2, 0.8639171579998219, 78, 275824,                                             25600, 81511.8359375, 836.7415161132812
2860, -1166.8206960558891, 2, 0.462141280000651, 36, 275860,                                             25600, 93538.921875, 834.5804443359375
2861, 1746.0793494582176, 1, 0.5046735120013182, 42, 275902,                                             25600, 78960.7734375, 831.2633056640625
2862, -1593.400634586811, 2, 0.8670602990023326, 73, 275975,                                             25600, 85938.28125, 823.0068359375
2863, -1318.4038611501455, 2, 0.7890225129995088, 71, 276046,                                             25600, 94028.0546875, 797.6403198242188
2864, -2184.6282826066017, 2, 0.8006829480000306, 68, 276114,                                             25600, 83050.6875, 819.4820556640625
2865, 1822.203313589096, 1, 0.4666701589994773, 39, 276153,                                             25600, 79858.609375, 793.475830078125
2866, -2500.556808114052, 2, 0.8356947610009229, 74, 276227,                                             25600, 85878.890625, 802.542724609375
2867, -2230.1946244835854, 2, 0.8507952250001836, 73, 276300,                                             25600, 83083.9375, 807.2517700195312
2868, 1703.2879882007837, 1, 0.5311708290028037, 44, 276344,                                             25600, 69827.3046875, 792.7009887695312
2869, -1089.551514685154, 2, 0.8202334520028671, 69, 276413,                                             25600, 87272.4765625, 811.4347534179688
2870, 1682.4219409227371, 1, 0.4769508239987772, 45, 276458,                                             25600, 76775.078125, 795.6032104492188
2871, -1271.2750063538551, 2, 0.8420174740022048, 71, 276529,                                             25600, 81008.7734375, 804.927734375
2872, 1581.2428903877735, 1, 0.3899654759989062, 31, 276560,                                             25600, 93179.9609375, 817.844482421875
2873, -1275.56000700593, 2, 0.807474925997667, 74, 276634,                                             25600, 87909.03125, 817.2288818359375
2874, 1792.490212738514, 1, 0.4678232670012221, 40, 276674,                                             25600, 81098.921875, 817.5632934570312
2875, 2118.4716697335243, 1, 0.7095604710011685, 64, 276738,                                             25600, 69724.9921875, 809.4369506835938
