episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, -453.08843994140625, 2, 0.17358546200193814, 1, 74494,                                             25600, 169.08108520507812, 368.339111328125
302, -666.2202732563019, 2, 1.3217934880012763, 82, 74576,                                             25600, 487.4975280761719, 372.3750915527344
303, -828.953558921814, 2, 1.8374042870018457, 116, 74692,                                             25600, 541.0167846679688, 375.3167724609375
304, -565.4118828773499, 2, 0.8339852339995559, 50, 74742,                                             25600, 332.0336608886719, 376.8413391113281
305, -785.3707792758942, 2, 1.7467543439997826, 109, 74851,                                             25600, 467.2078552246094, 376.935791015625
306, -1067.1813430786133, 2, 3.640151857998717, 226, 75077,                                             25600, 441.04730224609375, 370.2652893066406
307, -1114.2693672180176, 3, 4.8995197499971255, 304, 75381,                                             25600, 423.03082275390625, 367.7792053222656
308, -1077.9399781227112, 3, 5.006888992000313, 310, 75691,                                             25600, 480.4480285644531, 364.6048278808594
309, -732.6256425380707, 2, 1.6875284499983536, 102, 75793,                                             25600, 643.7830810546875, 361.0038757324219
310, -1056.0543310642242, 3, 4.815611834001174, 293, 76086,                                             25600, 390.9752197265625, 359.4631652832031
311, 267.90556263923645, 1, 0.2789155709979241, 15, 76101,                                             25600, 347.6319274902344, 362.6797180175781
312, -1054.003496170044, 3, 4.9702656519984885, 298, 76399,                                             25600, 385.6979675292969, 359.9752502441406
313, -987.7823529243469, 3, 4.997651345001941, 299, 76698,                                             25600, 443.8050842285156, 358.09686279296875
314, -1080.9394125938416, 3, 5.005332667999028, 299, 76997,                                             25600, 495.4470520019531, 358.1785888671875
315, -1055.1343865394592, 3, 5.005953381998552, 297, 77294,                                             25600, 360.44281005859375, 357.06219482421875
316, -990.8361449241638, 3, 5.003077777997532, 298, 77592,                                             25600, 424.26043701171875, 355.1219177246094
317, -1018.4885647296906, 3, 4.993903088001389, 287, 77879,                                             25600, 312.4225158691406, 354.4375
318, -1011.1296143531799, 3, 5.012652306999371, 287, 78166,                                             25600, 408.00946044921875, 354.5002746582031
319, -1020.8760504722595, 3, 4.998031463997904, 288, 78454,                                             25600, 367.7743225097656, 353.4810791015625
320, -941.184671163559, 3, 4.987760357998923, 289, 78743,                                             25600, 310.2548522949219, 352.7133483886719
