episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2750.9760394096375, 2, 2.6598525299996254, 235, 25657,                                             25657, 662.8925170898438, 691.1065063476562
2, -2635.2690119743347, 2, 5.9618801129981875, 303, 25960,                                             25960, 655.529052734375, 711.4716186523438
3, -3092.0386209487915, 2, 8.897219956001209, 433, 26393,                                             26393, 590.4700927734375, 727.7495727539062
4, -3818.690345287323, 3, 9.946845550002763, 507, 26900,                                             26900, 618.5352172851562, 745.0055541992188
5, -3328.451587200165, 3, 9.990097788002458, 512, 27412,                                             27412, 612.104736328125, 758.43408203125
6, -3112.5754029750824, 3, 10.019607318005, 501, 27913,                                             27913, 599.6533813476562, 770.0164184570312
7, -3698.1565384864807, 3, 9.995009470003424, 514, 28427,                                             28427, 693.2157592773438, 779.7345581054688
8, -3798.6117839813232, 3, 10.022160624997923, 506, 28933,                                             28933, 710.5786743164062, 790.0831909179688
9, -3062.4984731674194, 3, 10.008818680995319, 502, 29435,                                             29435, 778.221923828125, 796.918212890625
10, -3308.6915078163147, 3, 10.001736031998007, 512, 29947,                                             29947, 778.3731079101562, 804.3915405273438
11, -3716.725287437439, 3, 10.01412562099722, 504, 30451,                                             30451, 766.1561889648438, 810.1588134765625
12, -3814.87273645401, 3, 10.01065022900002, 513, 30964,                                             30964, 811.5497436523438, 815.5234375
13, -2204.6461691856384, 2, 4.969811137998477, 256, 31220,                                             31220, 878.588134765625, 818.7922973632812
14, -972.2697215080261, 2, 1.2702855149982497, 65, 31285,                                             31285, 900.2835693359375, 819.5696411132812
15, -758.4230666160583, 2, 1.078937190999568, 57, 31342,                                             31342, 667.3558959960938, 819.890869140625
16, -970.5310020446777, 2, 1.1213017409972963, 57, 31399,                                             31399, 654.1339111328125, 819.1028442382812
17, -1532.1864438056946, 2, 2.5030188929958967, 130, 31529,                                             31529, 784.6414184570312, 820.7432861328125
18, -4252.840791225433, 3, 9.815661754000757, 490, 32019,                                             32019, 816.0789184570312, 823.7091674804688
19, -965.1888375282288, 2, 0.9959734590011067, 53, 32072,                                             32072, 981.2764892578125, 830.2202758789062
20, -997.5843849182129, 2, 1.2005978359957226, 62, 32134,                                             32134, 618.548095703125, 827.2337036132812
21, -1027.8715624809265, 2, 1.2256375349970767, 62, 32196,                                             32196, 879.602294921875, 831.671630859375
22, -1267.4284310340881, 2, 1.718199111004651, 89, 32285,                                             32285, 929.464599609375, 826.9385375976562
23, -1903.641806602478, 2, 3.6318582970052375, 186, 32471,                                             32471, 783.650146484375, 831.4484252929688
24, -2547.5519914627075, 2, 4.928609899994626, 252, 32723,                                             32723, 895.8902587890625, 832.2205810546875
25, -1249.801459312439, 2, 2.7785956270017778, 144, 32867,                                             32867, 768.320068359375, 832.1963500976562
26, -3500.851218700409, 3, 9.812887869004044, 505, 33372,                                             33372, 903.36083984375, 834.43310546875
27, -1707.3971524238586, 2, 3.6514424860069994, 189, 33561,                                             33561, 858.9910888671875, 838.45751953125
28, -1049.9568347930908, 2, 1.5188471069996012, 79, 33640,                                             33640, 1042.82421875, 839.12548828125
29, -912.8304896354675, 2, 1.118421851999301, 59, 33699,                                             33699, 1209.463623046875, 840.8298950195312
30, -905.1686434745789, 2, 1.2552640409994638, 66, 33765,                                             33765, 978.1914672851562, 843.1565551757812
31, -933.5836262702942, 2, 1.1075581080003758, 57, 33822,                                             33822, 1030.743408203125, 842.2120361328125
32, -1004.7172770500183, 2, 1.3683944220028934, 71, 33893,                                             33893, 932.8692626953125, 843.6256713867188
33, -827.6836338043213, 2, 1.2021564509996097, 63, 33956,                                             33956, 1075.717529296875, 842.9811401367188
34, -1051.1476945877075, 2, 1.2177766780005186, 63, 34019,                                             34019, 985.9113159179688, 845.3755493164062
35, -1147.1592655181885, 2, 1.482073159997526, 76, 34095,                                             34095, 1002.52587890625, 844.3938598632812
36, -1259.4131157398224, 2, 2.2456164700051886, 115, 34210,                                             34210, 1048.9925537109375, 847.568603515625
37, -1359.1854634284973, 2, 2.8028293030001805, 146, 34356,                                             34356, 1035.177490234375, 847.7600708007812
38, -1394.8483991622925, 2, 2.542747312996653, 132, 34488,                                             34488, 897.1758422851562, 846.4423828125
39, -832.8290438652039, 2, 1.064780704000441, 56, 34544,                                             34544, 992.6516723632812, 851.4407958984375
40, -3728.2339725494385, 2, 9.057923720996769, 471, 35015,                                             35015, 1055.1180419921875, 851.322265625
41, -1392.6074194908142, 2, 2.4804490379974595, 129, 35144,                                             35144, 806.551513671875, 852.0810546875
42, -1233.5689244270325, 2, 1.9811040409986163, 100, 35244,                                             35244, 1032.9180908203125, 852.0624389648438
43, -2291.001558303833, 2, 4.3835754440005985, 222, 35466,                                             35466, 1131.18115234375, 853.7276611328125
44, -3611.1957607269287, 3, 9.804144770001585, 499, 35965,                                             35965, 1089.143798828125, 857.3816528320312
45, -867.5723423957825, 2, 1.0190916800056584, 51, 36016,                                             36016, 1161.907470703125, 858.4490356445312
46, -2171.4251680374146, 2, 4.582566492004844, 225, 36241,                                             36241, 1068.877685546875, 859.7398681640625
47, -893.277177810669, 2, 1.2760381229963969, 64, 36305,                                             36305, 1189.56396484375, 860.235107421875
48, -3887.296486854553, 2, 9.5391694140053, 484, 36789,                                             36789, 1057.6297607421875, 862.7577514648438
49, -1021.7322571277618, 2, 1.9522970390025876, 96, 36885,                                             36885, 1204.7982177734375, 863.201171875
50, -1352.031379699707, 2, 2.8530960450007115, 142, 37027,                                             37027, 1035.9481201171875, 863.089111328125
51, -4163.703081607819, 2, 9.668941919997451, 499, 37526,                                             37526, 1043.9742431640625, 864.7786254882812
52, -4290.231786727905, 3, 9.893172301002778, 523, 38049,                                             38049, 1135.2969970703125, 866.9019775390625
53, -3725.0497040748596, 3, 10.019988455998828, 524, 38573,                                             38573, 1008.7386474609375, 867.0433349609375
54, -3881.838746547699, 3, 10.010874124003749, 519, 39092,                                             39092, 1061.64501953125, 875.1124267578125
55, -3404.959725856781, 2, 9.22873054399679, 471, 39563,                                             39563, 1086.47705078125, 876.6336059570312
56, -1034.0791540145874, 2, 1.3732370330035337, 69, 39632,                                             39632, 1136.963134765625, 875.7803344726562
57, -897.6842241287231, 2, 1.533129358998849, 78, 39710,                                             39710, 1045.8031005859375, 874.9866943359375
58, -2647.2682847976685, 2, 6.4691165080002975, 329, 40039,                                             40039, 1002.4531860351562, 874.327880859375
59, -1965.9455676078796, 2, 4.145677489999798, 211, 40250,                                             40250, 1047.2509765625, 872.4674682617188
60, -3326.687023639679, 2, 8.073928726000304, 417, 40667,                                             40667, 940.2105712890625, 872.4342651367188
61, -1468.3755226135254, 2, 2.8853062780035543, 150, 40817,                                             40817, 1088.770263671875, 873.4273681640625
62, -3745.1227736473083, 2, 9.395458178005356, 470, 41287,                                             41287, 938.01708984375, 873.1005859375
63, -1025.9180402755737, 2, 1.8990760570013663, 92, 41379,                                             41379, 1014.0718994140625, 871.302490234375
64, -956.635657787323, 2, 1.6707270900005824, 78, 41457,                                             41457, 986.90234375, 871.8651123046875
65, -3485.3412799835205, 2, 9.383516524998413, 478, 41935,                                             41935, 1036.3680419921875, 870.3703002929688
66, -1809.241635799408, 2, 2.9281235589951393, 153, 42088,                                             42088, 994.9913940429688, 871.3092041015625
67, -3187.116446495056, 2, 8.816021423997881, 431, 42519,                                             42519, 941.3209838867188, 870.067626953125
68, -2426.4064745903015, 2, 5.45201667999936, 283, 42802,                                             42802, 941.9691772460938, 869.6427612304688
69, -3811.4034190177917, 3, 9.84387883599993, 515, 43317,                                             43317, 990.7509155273438, 868.625
70, -1526.7652292251587, 2, 3.3521533539969823, 178, 43495,                                             43495, 939.1422729492188, 867.3839721679688
71, -3255.3508715629578, 3, 9.922837792997598, 475, 43970,                                             43970, 941.0144653320312, 867.4734497070312
72, -1672.2154741287231, 2, 3.866630686003191, 177, 44147,                                             44147, 1073.3280029296875, 866.6516723632812
73, -3438.6693716049194, 3, 9.89959788700071, 493, 44640,                                             44640, 1017.6431884765625, 866.6649780273438
74, -3222.08745098114, 3, 10.025585687995772, 506, 45146,                                             45146, 939.0001220703125, 863.7127075195312
75, -1105.7520017623901, 2, 1.4558611039974494, 73, 45219,                                             45219, 945.5249633789062, 859.7740478515625
76, 387.21023178100586, 1, 0.7799229429947445, 39, 45258,                                             45258, 1292.7313232421875, 864.3876953125
77, -578.7432851791382, 2, 0.27897316199960187, 14, 45272,                                             45272, 1100.4249267578125, 865.8690185546875
78, -3629.2373538017273, 3, 10.02072350999515, 494, 45766,                                             45766, 921.6246337890625, 862.4732666015625
79, -1152.556344985962, 2, 1.8520793600036995, 91, 45857,                                             45857, 1123.4234619140625, 860.6248168945312
80, -847.9341473579407, 2, 1.5674757799934014, 73, 45930,                                             45930, 876.1417236328125, 858.1044311523438
81, -1987.026494026184, 2, 4.6360177009992185, 230, 46160,                                             46160, 1018.7486572265625, 858.8412475585938
82, -1640.2076859474182, 2, 3.213654161001614, 157, 46317,                                             46317, 989.3002319335938, 860.6317749023438
83, -1042.5082726478577, 2, 1.9198238360040705, 98, 46415,                                             46415, 1149.5147705078125, 857.3504638671875
84, -1059.3019251823425, 2, 1.4030156939988956, 71, 46486,                                             46486, 889.8245239257812, 858.2420043945312
85, -1342.3085584640503, 2, 2.4751720530039165, 127, 46613,                                             46613, 1208.94677734375, 855.6817016601562
86, 322.1660282611847, 1, 1.0177441549967625, 54, 46667,                                             46667, 904.4703979492188, 856.583740234375
87, -1371.5748500823975, 2, 2.268112077996193, 115, 46782,                                             46782, 997.6207275390625, 856.0740966796875
88, -822.2161793708801, 2, 1.2352247609960614, 64, 46846,                                             46846, 928.188720703125, 854.7664794921875
89, -1726.0278735160828, 2, 3.5591501359958784, 175, 47021,                                             47021, 1007.2365112304688, 854.5078735351562
90, -759.8858737945557, 2, 1.1658397100036382, 60, 47081,                                             47081, 846.9360961914062, 851.6513061523438
91, -907.4246578216553, 2, 1.208322684004088, 58, 47139,                                             47139, 985.007080078125, 852.5697631835938
92, -954.6495814323425, 2, 1.1130464060042868, 54, 47193,                                             47193, 1159.7462158203125, 851.4373779296875
93, -1016.7842841148376, 2, 1.4386318690012558, 69, 47262,                                             47262, 878.1509399414062, 851.9413452148438
94, -960.586100101471, 2, 1.3073113270002068, 65, 47327,                                             47327, 819.9949951171875, 851.0361938476562
95, -762.4041945934296, 2, 1.1961754739968455, 62, 47389,                                             47389, 1094.2376708984375, 848.8467407226562
96, -1006.1489520072937, 2, 1.3474070899974322, 65, 47454,                                             47454, 940.1771240234375, 851.2584228515625
97, -1045.2526092529297, 2, 1.4079735539999092, 65, 47519,                                             47519, 1061.522216796875, 852.1371459960938
98, -962.4611654281616, 2, 1.2149476610065904, 57, 47576,                                             47576, 1041.632568359375, 845.4769897460938
99, -1160.7082934379578, 2, 1.8455817290014238, 89, 47665,                                             47665, 1115.183349609375, 847.9407348632812
100, -999.4061498641968, 2, 1.177001930998813, 58, 47723,                                             47723, 1016.8687744140625, 845.6958618164062
101, -831.3127989768982, 2, 1.1340764380001929, 58, 47781,                                             47781, 873.054931640625, 847.5198974609375
102, -793.0439257621765, 2, 0.75146308800322, 39, 47820,                                             47820, 1256.686279296875, 845.3555908203125
103, -802.7804832458496, 2, 0.7168367010017391, 37, 47857,                                             47857, 983.2716674804688, 848.361083984375
104, -753.9630813598633, 2, 1.0268173010044848, 52, 47909,                                             47909, 760.7960205078125, 845.539794921875
105, -814.6950330734253, 2, 0.720352903001185, 38, 47947,                                             47947, 888.8275146484375, 844.90625
106, -964.9041185379028, 2, 1.1486609150015283, 60, 48007,                                             48007, 910.0035400390625, 842.6022338867188
107, -715.2225739955902, 2, 1.034034000003885, 51, 48058,                                             48058, 1278.3189697265625, 843.155029296875
108, -786.1143016815186, 2, 1.064361609001935, 54, 48112,                                             48112, 899.7737426757812, 842.8644409179688
109, -805.0856847763062, 2, 0.7567804350037477, 38, 48150,                                             48150, 688.5943603515625, 840.8172607421875
110, -1040.3617553710938, 2, 1.7248587619978935, 89, 48239,                                             48239, 986.9027099609375, 840.919677734375
111, -759.8620171546936, 2, 0.9632208999973955, 49, 48288,                                             48288, 1004.1031494140625, 842.0992431640625
112, -757.4094190597534, 2, 1.031258096001693, 53, 48341,                                             48341, 1419.6109619140625, 843.297607421875
113, -784.4075608253479, 2, 0.738479282001208, 36, 48377,                                             48377, 911.5999145507812, 840.5120849609375
114, -998.7337455749512, 2, 1.159937815995363, 59, 48436,                                             48436, 859.864013671875, 838.9382934570312
115, -778.1988625526428, 2, 0.7287016780028353, 36, 48472,                                             48472, 888.0776977539062, 842.2637329101562
116, -767.1821155548096, 2, 0.742971445004514, 36, 48508,                                             48508, 932.3905029296875, 839.3116455078125
117, -792.7309222221375, 2, 1.1615772369987099, 58, 48566,                                             48566, 909.7241821289062, 838.0051879882812
